customer_id,Recency,Frequency,Monetary,cluster
5243,53,43,253733.12,3
5244,40,59,376143.98,3
5245,3,49,946566.4500000001,0
5246,7,51,324522.47,2
5247,19,49,160088.73,2
5248,4,61,482730.39,1
5249,3,65,410111.67,1
5250,1,62,408054.18,1
5251,8,70,398674.06,1
5252,13,52,369742.17,2
5253,48,47,698416.5,3
5254,10,56,389438.3,1
5255,5,48,330832.73,2
5256,14,56,154603.84,2
5257,11,52,109035.88,2
5258,7,65,99182.53,1
5259,2,51,461399.58999999997,2
5260,4,55,340431.85,2
5261,5,59,445925.93,1
5262,30,57,308423.27,3
5263,10,48,219415.38,2
5264,15,59,357227.32,1
5265,11,51,237667.02000000002,2
5266,5,49,143119.78,2
5267,1,60,681602.48,0
5268,5,64,578899.22,0
5269,11,63,625363.0499999999,0
5270,9,56,397096.85,1
5271,5,50,1196784.72,0
5272,22,55,89829.26,2
5273,24,59,714611.23,0
5274,17,60,937598.09,0
5275,8,64,263191.03,1
5276,65,37,242796.74000000002,3
5277,39,57,721604.24,3
5278,24,44,295210.76,2
5279,3,45,236558.79,2
5280,14,63,952397.9,0
5281,23,61,585913.9400000001,0
5282,1,46,457542.75,2
5283,7,74,234042.28000000003,1
5284,3,60,287993.76,1
5285,3,52,160584.67,2
5286,10,57,400794.04,1
5287,8,64,506877.78,1
5288,21,58,413285.75,1
5289,9,58,108763.11,1
5290,7,57,342872.55,1
5291,8,55,347013.19,2
5292,12,62,135960.85,1
5293,1,69,393629.73,1
5294,12,51,611329.98,0
5295,29,65,567243.8300000001,0
5296,43,52,441329.52,3
5297,14,50,162622.28,2
5298,2,40,203131.22999999998,2
5299,4,58,522793.03,0
5300,3,56,450357.85,1
5301,3,58,244936.02,1
5302,1,43,451413.86,2
5303,1,60,269103.42,1
5304,16,53,642445.26,0
5305,5,45,370205.01,2
5306,9,56,482496.69,0
5307,14,51,564796.69,0
5308,12,57,186031.71,1
5309,3,71,721912.0,0
5310,4,54,384125.21,2
5311,22,50,511345.21,2
5312,27,52,204832.88,3
5313,8,61,271629.22,1
5314,3,52,582237.17,0
5315,1,52,420312.81,2
5316,11,59,291754.27,1
5317,4,56,233983.78,2
5318,10,52,231266.08,2
5319,3,57,546072.28,0
5320,21,54,433193.76,2
5321,1,42,216518.15999999997,2
5322,9,56,475930.05,1
5323,16,38,214930.88,2
5324,2,57,96122.02,2
5325,22,56,397107.33999999997,1
5326,1,64,620229.25,0
5327,17,60,313149.24,1
5328,14,47,109517.07,2
5329,9,53,192153.46,2
5330,10,68,368911.85000000003,1
5331,35,47,374660.23000000004,3
5332,1,51,213553.59000000003,2
5333,9,58,247575.97,1
5334,5,54,281837.55,2
5335,6,52,488913.54,2
5336,2,54,270994.52999999997,2
5337,3,49,654804.59,0
5338,16,62,313550.31,1
5339,9,63,620040.87,0
5340,35,50,667942.3500000001,3
5341,15,54,487940.77,0
5342,2,60,263885.86,1
5343,5,65,198049.47,1
5344,3,54,336550.13,2
5345,9,52,310317.25,2
5346,30,42,411379.69,3
5347,6,54,223320.46,2
5348,9,54,514612.92,0
5349,12,70,714824.71,0
5350,1,57,621780.65,0
5351,7,57,486289.04,1
5352,5,54,402047.24,2
5353,7,62,784725.38,0
5354,10,52,201609.88,2
5355,26,63,625724.75,0
5356,4,41,95991.21,2
5357,12,56,335080.7,1
5358,26,53,276357.83,3
5359,1,51,344281.58999999997,2
5360,43,62,424101.81,3
5361,17,62,483395.36,1
5362,1,44,315305.76,2
5363,2,57,231305.9,1
5364,5,37,206227.86,2
5365,6,47,233411.67,2
5366,14,55,730069.43,0
5367,12,51,615504.29,0
5368,1,65,328162.27,1
5369,1,52,660733.03,0
5370,16,52,228671.19,2
5371,21,56,136043.52,2
5372,28,50,513107.71,3
5373,9,55,312267.5,2
5374,4,47,359735.8,2
5375,3,62,436385.58,1
5376,17,76,309191.63999999996,1
5377,7,61,138841.24,1
5378,6,66,281960.26,1
5379,6,55,313427.03,2
5380,10,59,529669.16,0
5381,12,66,740891.38,0
5382,3,70,646951.17,0
5383,18,58,665749.76,0
5384,21,53,314763.12,2
5385,17,60,288236.55,1
5386,8,62,467951.87000000005,1
5387,10,46,354891.15,2
5388,3,48,536037.52,2
5389,7,50,25029.71,2
5390,23,58,332417.22,1
5391,6,56,271409.18,2
5392,6,48,306117.68,2
5393,20,61,468796.68,1
5394,9,78,493790.31,1
5395,2,60,228898.42,1
5396,15,60,392461.05,1
5397,10,39,222593.5,2
5398,7,64,853887.94,0
5399,29,55,567964.1,3
5400,15,50,229432.05,2
5401,14,56,359919.51,1
5402,1,45,278557.43,2
5403,15,47,333233.2,2
5404,2,46,281004.59,2
5405,8,54,269406.98,2
5406,19,56,383405.13,1
5407,58,46,209748.58,3
5408,2,69,328338.04,1
5409,6,66,710975.96,0
5410,17,49,107531.45999999999,2
5411,14,46,175024.09,2
5412,6,63,302174.38,1
5413,34,57,431386.72000000003,3
5414,11,51,249560.37,2
5415,30,59,327109.75,3
5416,17,56,182799.09,2
5417,10,53,326443.97,2
5418,35,54,456614.58999999997,3
5419,43,51,1038140.62,0
5420,13,47,319089.24,2
5421,25,47,217669.87999999998,2
5422,61,48,156585.63,3
5423,7,56,351461.39,1
5424,2,61,630199.24,0
5425,6,67,477954.45,1
5426,11,63,282297.03,1
5427,15,52,427564.33,2
5428,1,63,564329.17,0
5429,20,61,936072.55,0
5430,18,49,226862.19,2
5431,17,51,1063489.81,0
5432,40,70,277302.03,3
5433,13,66,452764.13,1
5434,6,63,160814.34,1
5435,15,66,393034.97000000003,1
5436,12,62,815655.9700000001,0
5437,2,54,171068.04,2
5438,3,60,479459.89,1
5439,3,49,381239.59,2
5440,2,47,547112.72,2
5441,10,63,729785.57,0
5442,2,66,321827.99,1
5443,13,68,210660.47,1
5444,5,61,570923.46,0
5445,20,57,184159.6,1
5446,18,61,247800.8,1
5447,2,55,358677.04,2
5448,9,49,151634.63,2
5449,17,55,268083.19,2
5450,8,76,277890.02999999997,1
5451,7,66,164259.43999999997,1
5452,17,54,485257.8,0
5453,8,46,459450.17,2
5454,1,46,725000.04,0
5455,7,59,771031.8200000001,0
5456,20,51,125797.62999999999,2
5457,26,56,545491.9,0
5458,5,69,371714.76,1
5459,27,58,762076.36,0
5460,3,59,492389.5,1
5461,2,63,598341.94,0
5462,6,61,903619.1,0
5463,3,62,531608.57,0
5464,5,57,384473.57,1
5465,5,65,275089.04,1
5466,10,58,726425.76,0
5467,11,59,542056.87,0
5468,10,57,501002.93,0
5469,10,53,412303.49,2
5470,56,52,174401.15,3
5471,8,57,299444.65,1
5472,47,49,316766.11,3
5473,2,58,843648.26,0
5474,33,57,592125.12,3
5475,14,48,277371.29,2
5476,23,59,516336.68,0
5477,8,38,385752.5,2
5478,6,68,620801.69,0
5479,19,53,321131.66000000003,2
5480,12,45,205335.77,2
5481,7,57,475296.41,1
5482,28,46,92204.33,2
5483,10,57,458258.06,1
5484,4,61,313590.02,1
5485,10,45,709485.65,0
5486,19,38,61888.67999999999,2
5487,30,51,175779.41,3
5488,9,61,263907.67,1
5489,5,55,182231.1,2
5490,17,52,292307.11,2
5491,30,45,235569.05,3
5492,32,52,266355.58,3
5493,8,72,806344.05,0
5494,2,51,131790.66,2
5495,20,54,391469.65,2
5496,16,45,205979.79,2
5497,11,63,1078945.05,0
5498,15,55,345749.38,2
5499,6,54,449775.76,2
5500,43,53,306133.32,3
5501,5,62,253273.72999999998,1
5502,2,49,170911.63,2
5503,3,53,193824.72,2
5504,3,54,219566.0,2
5505,6,49,308883.24,2
5506,1,43,699706.0900000001,0
5507,16,47,342771.38,2
5508,5,38,95196.68,2
5509,20,63,305999.93,1
5510,1,68,547348.24,1
5511,36,62,486073.92000000004,3
5512,8,55,182305.12,2
5513,29,58,739843.98,0
5514,6,57,515356.52,0
5515,29,49,429273.96,3
5516,2,66,269538.71,1
5517,2,67,296887.98,1
5518,6,58,236589.18,1
5519,22,47,105133.5,2
5520,17,50,375132.92,2
5521,3,51,485489.32,2
5522,1,53,167560.06999999998,2
5523,10,52,176953.04,2
5524,2,62,449389.94,1
5525,1,71,250029.62000000002,1
5526,7,54,85813.33,2
5527,6,57,639077.87,0
5528,21,67,288925.26,1
5529,2,59,475864.17,1
5530,5,51,301373.35,2
5531,11,59,358262.76,1
5532,9,55,709192.43,0
5533,14,53,392173.17,2
5534,24,53,521922.56,3
5535,42,59,284084.89,3
5536,3,49,396603.27999999997,2
5537,21,54,414194.2,2
5538,4,65,563402.1,0
5539,9,74,625659.14,0
5540,7,40,190001.65,2
5541,8,54,434858.73000000004,2
5542,16,52,296213.29,2
5543,22,60,568098.7,0
5544,3,47,117127.96,2
5545,21,46,464187.76,2
5546,7,72,391311.97000000003,1
5547,3,57,488341.98,1
5548,1,62,282888.65,1
5549,15,51,72129.42,2
5550,13,42,310050.88,2
5551,5,68,664137.09,0
5552,2,53,184621.3,2
5553,10,56,740829.77,0
5554,18,51,477779.22000000003,2
5555,1,52,594078.58,0
5556,15,64,301665.01,1
5557,14,72,932721.22,0
5558,8,54,649425.84,0
5559,26,62,355233.32999999996,1
5560,33,57,457821.03,3
5561,20,60,471570.61,1
5562,3,47,441925.18,2
5563,3,53,304085.77,2
5564,20,53,136111.04,2
5565,11,53,394891.21,2
5566,9,57,313849.29000000004,1
5567,29,50,115171.88,3
5568,6,47,991515.99,0
5569,5,68,1042965.66,0
5570,23,53,364750.99,2
5571,13,56,281070.76,2
5572,13,40,244531.37,2
5573,23,54,224782.27000000002,2
5574,3,64,504185.89,1
5575,6,65,494163.64,1
5576,5,61,309010.73000000004,1
5577,26,58,560660.63,0
5578,12,46,118535.48,2
5579,6,64,393111.42,1
5580,22,73,466695.45999999996,1
5581,10,53,377235.48000000004,2
5582,3,50,334950.92,2
5583,4,65,276502.21,1
5584,16,66,302098.4,1
5585,13,54,552765.44,0
5586,7,64,426841.73000000004,1
5587,15,59,522929.6,0
5588,7,42,447061.08,2
5589,6,54,435985.17,2
5590,13,57,686691.38,0
5591,42,48,703963.94,3
5592,5,57,260965.05000000002,1
5593,56,58,427188.6,3
5594,8,57,345473.46,1
5595,2,63,422410.79,1
5596,12,40,623585.03,2
5597,11,48,461364.72000000003,2
5598,2,47,423766.32,2
5599,14,54,235655.57,2
5600,60,54,456505.41,3
5601,5,50,369344.10000000003,2
5602,4,57,401039.62,1
5603,14,50,443854.38,2
5604,25,51,326793.65,3
5605,1,60,792002.51,0
5606,10,61,329867.01,1
5607,5,55,454994.38,1
5608,35,55,431829.5,3
5609,8,52,371916.83,2
5610,10,64,154223.65,1
5611,4,71,675777.95,0
5612,16,52,172228.77,2
5613,8,55,395921.06,2
5614,25,63,628353.64,0
5615,35,62,232580.63,3
5616,10,62,258159.12,1
5617,27,55,311946.56,3
5618,75,38,188886.71000000002,3
5619,1,65,493661.13999999996,1
5620,2,46,317483.66000000003,2
5621,6,50,198294.23,2
5622,14,51,177408.72,2
5623,6,65,508940.44,1
5624,3,53,138824.52,2
5625,2,56,327525.91000000003,1
5626,20,54,683025.8200000001,0
5627,42,58,508758.25,3
5628,6,63,238021.58000000002,1
5629,6,55,271710.92,2
5630,18,57,477424.72,1
5631,1,58,223956.61000000002,1
5632,6,51,549623.92,0
5633,2,49,125105.67,2
5634,8,48,197542.98,2
5635,16,53,120936.6,2
5636,12,60,461090.92,1
5637,12,43,200623.5,2
5638,4,57,378306.44,1
5639,22,38,213743.37000000002,2
5640,12,60,574427.83,0
5641,2,55,468969.04,1
5642,1,52,560000.23,0
5643,1,53,535002.0800000001,0
5644,24,50,377186.39,2
5645,20,46,442416.91,2
5646,4,52,435507.6,2
5647,4,63,420111.65,1
5648,8,58,79159.04,1
5649,13,59,632023.01,0
5650,15,53,411303.68,2
5651,26,53,224556.9,3
5652,9,53,285726.61000000004,2
5653,6,49,445496.92999999993,2
5654,8,62,260683.57,1
5655,9,61,482421.63999999996,1
5656,10,45,143361.12,2
5657,9,61,302950.94,1
5658,11,46,273159.48,2
5659,14,59,325955.25,1
5660,9,57,225750.84,1
5661,34,45,418854.58999999997,3
5662,30,62,578112.25,0
5663,20,59,715045.8099999999,0
5664,7,62,483426.41000000003,1
5665,4,75,976654.69,0
5666,3,44,496438.16000000003,2
5667,20,65,169525.26,1
5668,21,54,556176.3200000001,0
5669,17,62,566054.38,0
5670,21,45,424157.34,2
5671,12,45,314970.74,2
5672,11,63,172945.53,1
5673,8,60,464504.58,1
5674,5,59,855362.29,0
5675,22,57,346287.32,1
5676,5,65,374663.03,1
5677,18,68,446057.12,1
5678,16,54,284798.05,2
5679,68,57,576716.12,3
5680,7,62,787364.6,0
5681,34,61,339188.59,3
5682,26,57,254843.55000000002,3
5683,12,63,507632.06,1
5684,2,56,201731.53,2
5685,9,58,362070.04,1
5686,41,52,716956.48,3
5687,59,69,458825.81,3
5688,10,46,447248.92,2
5689,6,51,235948.62,2
5690,35,52,277730.29,3
5691,9,56,254259.84,2
5692,28,52,561440.58,3
5693,6,47,276249.83,2
5694,6,47,167572.02,2
5695,50,47,179823.32,3
5696,30,49,288178.99,3
5697,1,55,310881.72000000003,2
5698,29,45,224906.31,3
5699,46,62,263744.82,3
5700,7,50,391275.88,2
5701,21,58,390488.02,1
5702,11,54,267214.61,2
5703,4,60,435357.94,1
5704,3,54,844955.02,0
5705,6,43,356201.5,2
5706,25,73,354798.42,1
5707,2,51,443515.0,2
5708,3,66,561132.9,0
5709,2,55,552117.12,0
5710,5,63,231524.77000000002,1
5711,1,53,388220.17,2
5712,17,70,415409.31,1
5713,21,53,90784.95000000001,2
5714,9,44,592870.38,2
5715,14,46,503527.41000000003,2
5716,4,45,275788.87,2
5717,5,60,501924.54,1
5718,57,63,289369.88,3
5719,8,49,123500.84,2
5720,8,59,291696.61,1
5721,16,55,250848.13999999998,2
5722,14,41,440100.78,2
5723,4,59,428847.51,1
5724,1,60,193627.83,1
5725,1,59,987393.13,0
5726,32,56,211839.18,3
5727,1,48,473965.92000000004,2
5728,17,55,277073.51,2
5729,8,56,383556.63,1
5730,20,65,814808.18,0
5731,12,63,411302.51999999996,1
5732,11,57,145116.15,2
5733,29,59,705366.07,0
5734,14,61,178145.41,1
5735,32,64,549338.15,3
5736,5,57,281569.12,1
5737,24,46,520278.56,2
5738,7,54,313941.45,2
5739,50,55,332448.76,3
5740,18,59,306245.81999999995,1
5741,3,56,144866.79,2
5742,2,43,197661.74000000002,2
5743,43,42,250296.25999999998,3
5744,54,48,132232.77,3
5745,1,58,320362.3,1
5746,50,54,310496.51,3
5747,1,53,199039.94999999998,2
5748,25,51,229012.74,2
5749,5,65,434943.12,1
5750,15,51,738101.91,0
5751,3,55,693403.19,0
5752,15,59,360670.08,1
5753,21,46,92616.40000000001,2
5754,3,61,326874.09,1
5755,56,63,460768.94,3
5756,12,58,324724.48,1
5757,32,51,316923.61,3
5758,14,51,152466.29,2
5759,1,57,332638.42,1
5760,11,67,311472.87,1
5761,12,39,217752.35,2
5762,2,57,178974.19,1
5763,8,44,69161.46,2
5764,12,41,397391.27999999997,2
5765,29,49,171069.6,3
5766,2,60,403411.74,1
5767,16,69,855742.65,0
5768,3,59,364932.1,1
5769,14,59,337544.69,1
5770,24,55,272528.55,2
5771,54,53,280481.55,3
5772,6,56,303984.57,1
5773,3,46,246755.04,2
5774,9,59,611270.8,0
5775,25,64,330586.1,1
5776,12,69,311156.88,1
5777,5,66,433052.76,1
5778,1,43,259724.89,2
5779,13,52,359567.51,2
5780,30,61,239546.99,3
5781,24,49,121205.3,2
5782,24,59,480474.85,1
5783,3,55,130031.79000000001,2
5784,23,72,978273.5700000001,0
5785,20,70,321688.86,1
5786,18,57,729708.41,0
5787,41,60,529788.15,3
5788,20,62,384703.53,1
5789,18,59,425274.16,1
5790,20,70,513953.18,1
5791,8,60,133218.1,1
5792,51,49,425242.25,3
5793,9,66,268589.95,1
5794,10,70,532002.34,1
5795,1,47,110693.06,2
5796,63,51,394500.72000000003,3
5797,7,66,263753.92,1
5798,13,53,600647.97,0
5799,2,53,404483.31,2
5800,10,66,234222.43,1
5801,8,50,329120.56,2
5802,2,54,404412.02,2
5803,2,46,339655.51,2
5804,1,59,478468.86,1
5805,13,61,375620.83,1
5806,21,69,431316.25,1
5807,1,57,442742.72,1
5808,1,66,492433.97000000003,1
5809,3,53,177367.88999999998,2
5810,37,59,219011.81,3
5811,13,54,223409.69,2
5812,8,47,287313.73,2
5813,18,36,440646.05000000005,2
5814,2,48,441392.98000000004,2
5815,1,61,451914.12,1
5816,12,46,329006.31,2
5817,4,60,135758.62,1
5818,21,69,646737.18,0
5819,11,59,878525.91,0
5820,89,51,507195.11000000004,3
5821,11,42,430877.26,2
5822,6,54,203961.93000000002,2
5823,9,63,431383.27999999997,1
5824,1,63,276648.58,1
5825,9,46,373400.72000000003,2
5826,8,50,331797.84,2
5827,3,69,277569.26,1
5828,21,48,134597.74,2
5829,1,47,280484.35,2
5830,6,50,548958.64,0
5831,51,45,215209.86,3
5832,15,37,372472.26,2
5833,10,62,498973.51,1
5834,4,53,266353.94,2
5835,33,57,460486.22,3
5836,3,50,406455.75,2
5837,6,53,639304.01,0
5838,12,56,191071.47999999998,2
5839,14,51,260692.94,2
5840,5,56,119867.7,2
5841,9,53,343152.43,2
5842,15,49,66817.76,2
5843,4,71,417030.94,1
5844,16,47,468685.23,2
5845,1,41,719325.88,0
5846,23,61,540151.42,0
5847,11,59,466225.07,1
5848,6,75,532400.87,1
5849,10,67,197195.92,1
5850,6,58,483527.81,1
5851,13,74,545538.24,1
5852,15,42,428679.5,2
5853,15,52,269816.64,2
5854,42,43,126874.73,3
5855,67,51,398463.63,3
5856,5,53,673822.4199999999,0
5857,14,52,183980.86,2
5858,13,48,347912.04000000004,2
5859,5,47,254799.19,2
5860,21,60,622726.79,0
5861,5,61,506315.59,1
5862,9,44,165752.06,2
5863,24,71,510738.79,1
5864,2,63,406054.37,1
5865,39,49,304796.13,3
5866,4,58,528222.6,0
5867,10,62,441712.96,1
5868,27,48,527572.2999999999,3
5869,1,47,261146.87,2
5870,13,69,418419.08,1
5871,1,52,227723.49,2
5872,13,79,403333.56,1
5873,5,65,489720.33,1
5874,13,43,231133.13,2
5875,18,60,278278.68,1
5876,27,49,198622.91,2
5877,23,64,240311.71000000002,1
5878,35,60,174313.13999999998,3
5879,23,42,107995.04000000001,2
5880,42,47,147857.77,3
5881,9,56,569121.39,0
5882,1,54,442540.94,2
5883,29,56,186690.54,3
5884,13,55,282225.52,2
5885,23,68,478115.77,1
5886,40,65,559222.28,3
5887,13,60,381528.12,1
5888,2,59,433799.55,1
5889,46,56,964160.4299999999,0
5890,5,48,204780.57,2
5891,5,53,363948.75,2
5892,26,55,557215.12,0
5893,7,49,507855.89,2
5894,8,58,283313.57,1
5895,6,43,130335.56999999999,2
5896,13,57,654929.41,0
5897,14,65,566532.07,0
5898,4,67,578614.52,0
5899,45,50,162507.29,3
5900,15,53,242852.43,2
5901,8,51,221913.14,2
5902,13,56,191303.81,2
5903,9,86,704783.0199999999,0
5904,22,61,301174.52,1
5905,4,43,335735.2,2
5906,2,46,92037.03000000001,2
5907,18,54,492071.84,0
5908,22,53,265971.55,2
5909,26,59,326410.16000000003,1
5910,20,62,1343068.32,0
5911,37,66,539932.11,3
5912,41,53,397686.38,3
5913,8,47,643382.44,0
5914,10,62,479825.31,1
5915,52,54,166964.01,3
5916,2,57,368841.63,1
5917,4,40,129833.87,2
5918,15,57,651671.6699999999,0
5919,11,62,389213.54,1
5920,1,55,592907.37,0
5921,5,53,330533.13,2
5922,12,50,185716.2,2
5923,3,48,385910.01,2
5924,14,47,424382.39,2
5925,15,45,155873.65,2
5926,3,55,333235.04,2
5927,5,60,102867.73000000001,1
5928,15,47,196206.83000000002,2
5929,26,47,639758.46,0
5930,1,58,840312.99,0
5931,5,56,228812.55000000002,2
5932,5,47,301866.4,2
5933,23,55,392743.07,3
5934,6,60,375994.51,1
5935,4,60,242039.31999999998,1
5936,1,68,483516.03,1
5937,1,56,190460.07,2
5938,13,66,582372.5399999999,0
5939,15,47,553945.0499999999,2
5940,32,59,360450.01,3
5941,9,60,219603.02000000002,1
5942,20,56,405642.94,1
5943,8,54,398156.54000000004,2
5944,4,72,539045.41,1
5945,2,53,125023.28000000001,2
5946,8,52,460357.17000000004,2
5947,13,61,322381.46,1
5948,9,60,772983.89,0
5949,12,61,431431.03,1
5950,4,46,240989.94999999998,2
5951,3,55,363397.85000000003,2
5952,6,56,364114.47000000003,1
5953,21,66,263377.13,1
5954,5,41,256611.24,2
5955,25,52,477876.31999999995,3
5956,35,54,325777.09,3
5957,2,63,676399.3,0
5958,4,53,326338.18,2
5959,17,59,233786.5,1
5960,3,61,348503.86,1
5961,15,53,364963.60000000003,2
5962,2,69,246423.66,1
5963,2,60,524832.0,0
5964,1,52,171170.19,2
5965,4,50,479715.99,2
5966,2,56,525718.85,0
5967,42,55,534145.1900000001,3
5968,6,52,174674.96,2
5969,30,56,428354.68,3
5970,1,55,312242.59,2
5971,34,58,96216.07,3
5972,11,59,534579.9,0
5973,8,68,245258.16,1
5974,13,65,289103.67,1
5975,24,59,162590.41,1
5976,3,68,508053.79000000004,1
5977,4,66,648628.99,0
5978,12,66,1019874.7,0
5979,7,73,953054.06,0
5980,28,52,427259.45999999996,3
5981,12,49,248701.4,2
5982,10,64,840994.02,0
5983,8,58,182476.81999999998,1
5984,5,62,413546.89,1
5985,10,62,309090.76,1
5986,7,63,322098.33999999997,1
5987,1,59,350931.93,1
5988,4,68,546248.41,1
5989,26,41,559603.45,3
5990,3,55,466805.33,1
5991,9,51,297902.01,2
5992,14,58,340449.55,1
5993,5,51,324764.23,2
5994,1,49,314198.83,2
5995,19,57,531236.51,0
5996,9,51,422227.11,2
5997,4,54,139970.85,2
5998,39,63,291182.04,3
5999,5,47,298911.36,2
6000,19,40,411789.06,2
6001,25,59,288492.02999999997,1
6002,5,47,685015.39,0
6003,7,44,287418.73,2
6004,32,55,206215.51,3
6005,56,54,531403.83,3
6006,16,61,866497.57,0
6007,11,81,715114.8,0
6008,26,56,352229.21,3
6009,4,61,379241.6,1
6010,5,58,259207.3,1
6011,36,57,605425.8,3
6012,18,56,116671.28,2
6013,20,52,228361.80000000002,2
6014,6,52,213326.13,2
6015,11,46,344535.91000000003,2
6016,13,56,374639.66,1
6017,7,56,197008.94,2
6018,45,49,46884.24,3
6019,19,48,247007.63999999998,2
6020,15,55,200019.34,2
6021,1,49,182833.49,2
6022,5,47,199895.32,2
6023,34,57,257616.4,3
6024,6,67,284459.27999999997,1
6025,7,55,447381.58999999997,1
6026,1,52,328560.84,2
6027,12,57,257187.37999999998,1
6028,5,51,165167.0,2
6029,11,57,148207.57,2
6030,1,53,483990.82,2
6031,5,58,728019.17,0
6032,11,51,520794.85,2
6033,6,63,372082.31,1
6034,7,54,513964.17,0
6035,17,50,279440.67,2
6036,38,45,118911.84999999999,3
6037,2,69,956970.3300000001,0
6038,9,53,187235.0,2
6039,21,58,406870.79,1
6040,26,56,571304.59,0
6041,18,60,381941.54,1
6042,30,62,518491.55,3
6043,16,54,356506.65,2
6044,10,62,463347.89,1
6045,4,64,643216.26,0
6046,17,68,375568.44999999995,1
6047,48,54,499620.99,3
6048,8,59,351444.74,1
6049,5,55,628371.9,0
6050,7,66,340501.29,1
6051,4,46,321458.45,2
6052,26,54,639272.0700000001,0
6053,14,59,490516.71,1
6054,4,38,310320.85,2
6055,27,43,186601.87,2
6056,33,47,428070.55,3
6057,5,64,398651.79,1
6058,7,72,617097.1,0
6059,5,62,208892.87,1
6060,4,61,412658.7,1
6061,8,55,205679.47999999998,2
6062,28,59,371952.79,3
6063,1,57,406061.32,1
6064,12,67,450231.13,1
6065,11,72,575045.52,1
6066,10,53,520217.27,0
6067,28,49,559827.28,3
6068,29,47,350074.72000000003,3
6069,11,51,249320.28,2
6070,3,52,721751.88,0
6071,38,54,215318.43,3
6072,20,68,425763.37,1
6073,24,55,513169.54,0
6074,16,64,195537.68000000002,1
6075,8,54,546843.3200000001,0
6076,2,65,401694.6,1
6077,17,67,439845.77,1
6078,11,63,566315.46,0
6079,23,65,560520.62,0
6080,11,61,402069.62,1
6081,28,58,423645.07,3
6082,16,47,277669.32,2
6083,4,63,753658.74,0
6084,8,61,545953.79,0
6085,10,61,343195.86,1
6086,4,51,221221.24,2
6087,12,43,225013.88,2
6088,1,61,837738.97,0
6089,7,51,106773.48999999999,2
6090,8,51,265364.68,2
6091,20,66,402788.61,1
6092,41,47,161512.96,3
6093,1,54,415483.25,2
6094,11,59,474657.03,1
6095,2,63,375595.21,1
6096,3,61,321655.69,1
6097,10,62,394463.02,1
6098,3,53,139704.85,2
6099,30,55,534041.85,3
6100,12,63,410670.43,1
6101,14,50,397122.95,2
6102,3,52,444333.66,2
6103,4,62,708056.99,0
6104,28,61,605188.27,0
6105,1,65,661187.56,0
6106,3,64,654056.66,0
6107,26,49,225335.97,2
6108,1,45,358347.75,2
6109,7,67,804354.9400000001,0
6110,13,54,242800.73,2
6111,1,52,374422.81,2
6112,8,62,711879.18,0
6113,23,56,511906.74,0
6114,1,55,75067.66,2
6115,5,49,344604.09,2
6116,1,61,359347.07,1
6117,36,50,261358.96,3
6118,15,47,259051.91,2
6119,48,49,142529.42,3
6120,3,67,879594.12,0
6121,42,64,303708.85,3
6122,13,59,515553.19,0
6123,21,55,891093.1900000001,0
6124,17,60,234032.36000000002,1
6125,1,62,428166.6,1
6126,1,60,769035.4500000001,0
6127,1,45,331691.95,2
6128,39,68,652875.82,0
6129,6,56,275096.75,2
6130,1,55,235065.23,2
6131,1,55,393599.75,2
6132,27,70,414390.23,1
6133,5,53,429709.42,2
6134,2,72,644438.93,0
6135,3,62,584522.28,0
6136,7,64,570491.68,0
6137,2,59,267232.25,1
6138,31,52,598672.1799999999,3
6139,9,69,412247.49,1
6140,12,55,569871.21,0
6141,1,44,407980.9,2
6142,14,55,518684.20999999996,0
6143,10,58,186354.71,1
6144,5,59,1035968.48,0
6145,18,53,140280.18,2
6146,5,64,226804.64,1
6147,37,56,361804.93,3
6148,15,58,108152.28,1
6149,28,47,217060.47,3
6150,20,53,161535.12,2
6151,7,61,353031.10000000003,1
6152,1,50,322890.7,2
6153,15,46,473798.52,2
6154,25,47,667114.2100000001,0
6155,9,60,526405.14,0
6156,24,62,820491.5700000001,0
6157,37,54,124208.34999999999,3
6158,3,67,217922.59,1
6159,5,55,338454.27,2
6160,35,53,213560.4,3
6161,13,59,402920.12,1
6162,1,60,331185.45,1
6163,10,55,473941.13,0
6164,2,63,219116.64,1
6165,20,64,551884.35,0
6166,1,63,378529.77,1
6167,8,57,275595.63,1
6168,8,48,288339.67000000004,2
6169,9,64,282102.19,1
6170,2,61,330344.01999999996,1
6171,19,48,663005.89,0
6172,5,53,444242.71,2
6173,25,62,113816.15,1
6174,28,59,380605.30000000005,3
6175,2,59,352040.34,1
6176,5,53,852874.2200000001,0
6177,1,61,270971.25,1
6178,3,60,593577.4600000001,0
6179,3,62,364121.54,1
6180,13,45,182148.75,2
6181,17,63,477555.77,1
6182,27,49,47522.990000000005,2
6183,31,75,547127.12,1
6184,31,64,725688.9199999999,0
6185,13,50,241204.2,2
6186,22,63,275044.17,1
6187,47,58,288878.72000000003,3
6188,4,49,95704.14,2
6189,15,59,578665.12,0
6190,3,54,454702.77999999997,2
6191,8,54,476471.55,2
6192,16,57,215697.27,1
6193,8,54,767283.79,0
6194,13,68,701725.3200000001,0
6195,9,80,288807.44,1
6196,3,54,97883.08,2
6197,11,53,121956.75,2
6198,7,52,577546.93,0
6199,27,51,122686.43,2
6200,6,61,324080.06,1
6201,7,56,538237.06,0
6202,18,59,780572.61,0
6203,13,60,789561.9400000001,0
6204,11,48,506733.05,2
6205,14,57,223987.39,1
