customer_id,recency,frequency,monetary,r_score,f_score,m_score,RFM_score,segment,cluster
4961,3,53,329795.62,5,2,3,523,,1
4962,12,46,334972.74,3,1,3,313,,1
4963,2,57,182872.25,5,3,1,531,Loyal,3
4964,16,50,143205.19,2,2,1,221,,3
4965,8,48,102804.29,3,1,1,311,,3
4966,23,54,905974.13,1,3,5,135,,1
4967,6,51,873366.3200000001,4,2,5,425,,1
4968,4,53,303618.77,5,2,2,522,,1
4969,26,49,327401.51,1,1,3,113,,2
4970,3,58,591503.63,5,4,5,545,Champions,0
4971,31,48,287665.9,1,1,2,112,,2
4972,20,54,664650.79,2,3,5,235,,1
4973,10,60,260228.97,3,4,2,342,Loyal,0
4974,41,43,322014.81,1,1,3,113,,2
4975,1,65,313350.58999999997,5,5,3,553,Loyal,0
4976,8,46,451369.12,3,1,4,314,,1
4977,16,54,530972.74,2,3,4,234,,1
4978,47,53,516295.01,1,2,4,124,,2
4979,15,60,303844.28,2,4,2,242,At Risk,0
4980,14,61,842962.73,2,4,5,245,At Risk,0
4981,6,61,446661.36,4,4,4,444,Champions,0
4982,7,49,260252.59,4,1,2,412,,1
4983,29,50,330970.04,1,2,3,123,,2
4984,6,46,121790.64,4,1,1,411,,3
4985,4,57,481188.42,5,3,4,534,Loyal,0
4986,3,66,594629.23,5,5,5,555,Champions,0
4987,91,53,392238.08999999997,1,2,3,123,,2
4988,3,56,235129.44999999998,5,3,2,532,Loyal,3
4989,21,73,464697.34,2,5,4,254,At Risk,0
4990,20,58,196020.47,2,4,1,241,At Risk,3
4991,7,48,249917.51,4,1,2,412,,1
4992,24,45,402895.61,1,1,3,113,,1
4993,5,50,112893.40000000001,4,2,1,421,,3
4994,6,57,295924.79,4,3,2,432,Loyal,0
4995,16,56,404723.28,2,3,4,234,,0
4996,52,61,106507.39,1,4,1,141,At Risk,2
4997,34,57,290494.33999999997,1,3,2,132,,2
4998,3,50,458416.37,5,2,4,524,,1
4999,16,47,231860.62,2,1,2,212,,3
5000,10,64,765032.7300000001,3,5,5,355,Loyal,0
5001,11,58,381940.72,3,4,3,343,Loyal,0
5002,6,66,710184.65,4,5,5,455,Champions,0
5003,4,56,336179.26,5,3,3,533,Loyal,1
5004,2,42,193641.61000000002,5,1,1,511,,3
5005,12,51,347746.38,3,2,3,323,,1
5006,10,70,185829.49,3,5,1,351,Loyal,0
5007,41,57,236444.54,1,3,2,132,,2
5008,6,62,452049.71,4,5,4,454,Champions,0
5009,8,52,472414.55,3,2,4,324,,1
5010,5,53,483619.59,4,2,4,424,,1
5011,2,43,315125.31,5,1,3,513,,1
5012,10,69,412537.52999999997,3,5,4,354,Loyal,0
5013,4,54,250935.53,5,3,2,532,Loyal,3
5014,3,65,351110.57999999996,5,5,3,553,Loyal,0
5015,9,59,245036.25,3,4,2,342,Loyal,0
5016,2,64,212509.33,5,5,1,551,Loyal,0
5017,2,59,287201.71,5,4,2,542,Loyal,0
5018,11,51,399190.75,3,2,3,323,,1
5019,11,66,326413.88,3,5,3,353,Loyal,0
5020,12,49,206072.81,3,1,1,311,,3
5021,30,59,323091.74,1,4,3,143,At Risk,2
5022,4,61,540884.5,5,4,5,545,Champions,0
5023,1,61,943020.24,5,4,5,545,Champions,0
5024,2,47,414692.47000000003,5,1,4,514,,1
5025,17,40,82154.0,2,1,1,211,,3
5026,11,67,523229.83,3,5,4,354,Loyal,0
5027,19,65,648683.66,2,5,5,255,At Risk,0
5028,9,55,401279.64,3,3,3,333,Loyal,1
5029,1,63,531363.14,5,5,4,554,Champions,0
5030,26,61,435711.58,1,4,4,144,At Risk,0
5031,10,54,293590.63,3,3,2,332,Loyal,1
5032,6,57,510012.5,4,3,4,434,Loyal,0
5033,6,52,267569.58,4,2,2,422,,1
5034,29,65,544749.19,1,5,5,155,At Risk,0
5035,3,48,389675.92,5,1,3,513,,1
5036,7,46,251432.78999999998,4,1,2,412,,1
5037,17,66,593977.24,2,5,5,255,At Risk,0
5038,30,59,599787.44,1,4,5,145,At Risk,2
5039,9,59,185290.74,3,4,1,341,Loyal,3
5040,7,60,422704.03,4,4,4,444,Champions,0
5041,13,47,507011.75,2,1,4,214,,1
5042,31,52,486651.6,1,2,4,124,,2
5043,14,53,220330.98,2,2,1,221,,3
5044,7,53,224324.88,4,2,2,422,,3
5045,9,47,513053.02,3,1,4,314,,1
5046,10,53,113826.92,3,2,1,321,,3
5047,9,58,541606.43,3,4,5,345,Loyal,0
5048,13,47,332303.74,2,1,3,213,,1
5049,13,53,856884.48,2,2,5,225,,1
5050,6,52,482027.19,4,2,4,424,,1
5051,2,52,152968.3,5,2,1,521,,3
5052,30,62,484379.68,1,5,4,154,At Risk,2
5053,3,45,185422.75,5,1,1,511,,3
5054,40,42,246779.37000000002,1,1,2,112,,2
5055,4,44,214705.4,5,1,1,511,,3
5056,4,59,654752.61,5,4,5,545,Champions,0
5057,17,60,560946.68,2,4,5,245,At Risk,0
5058,39,54,114499.12999999999,1,3,1,131,,2
5059,20,57,461752.96,2,3,4,234,,0
5060,16,54,442695.57,2,3,4,234,,1
5061,13,55,527088.9,2,3,4,234,,1
5062,18,53,272070.46,2,2,2,222,,1
5063,26,51,387907.23,1,2,3,123,,2
5064,7,48,192162.88,4,1,1,411,,3
5065,1,57,479334.77,5,3,4,534,Loyal,0
5066,10,58,194245.46,3,4,1,341,Loyal,3
5067,1,53,220317.51,5,2,1,521,,3
5068,17,46,391345.47,2,1,3,213,,1
5069,34,69,795882.7100000001,1,5,5,155,At Risk,0
5070,7,43,99007.84,4,1,1,411,,3
5071,21,56,403958.77999999997,2,3,4,234,,0
5072,5,57,239891.06,4,3,2,432,Loyal,3
5073,1,63,589485.34,5,5,5,555,Champions,0
5074,1,52,516565.87999999995,5,2,4,524,,1
5075,17,61,140175.6,2,4,1,241,At Risk,3
5076,16,48,314688.47000000003,2,1,3,213,,1
5077,6,51,495199.22000000003,4,2,4,424,,1
5078,5,48,497179.85,4,1,4,414,,1
5079,21,67,492526.56,2,5,4,254,At Risk,0
5080,9,45,311676.74,3,1,3,313,,1
5081,4,60,324838.62,5,4,3,543,Loyal,0
5082,8,69,296398.01999999996,3,5,2,352,Loyal,0
5083,13,64,681999.74,2,5,5,255,At Risk,0
5084,48,52,482583.33,1,2,4,124,,2
5085,10,55,274734.33,3,3,2,332,Loyal,1
5086,69,47,665407.23,1,1,5,115,,2
5087,16,54,262004.88,2,3,2,232,,3
5088,6,75,311575.05,4,5,3,453,Loyal,0
5089,23,59,275195.49,1,4,2,142,At Risk,0
5090,16,63,430197.51,2,5,4,254,At Risk,0
5091,3,49,108122.75,5,1,1,511,,3
5092,21,52,435273.83999999997,2,2,4,224,,1
5093,7,52,352761.95999999996,4,2,3,423,,1
5094,3,52,46777.34,5,2,1,521,,3
5095,20,64,418841.45,2,5,4,254,At Risk,0
5096,17,61,264663.09,2,4,2,242,At Risk,0
5097,12,56,288298.49,3,3,2,332,Loyal,1
5098,3,54,332447.77999999997,5,3,3,533,Loyal,1
5099,20,58,789448.63,2,4,5,245,At Risk,0
5100,36,56,347230.23,1,3,3,133,,2
5101,22,66,645634.77,1,5,5,155,At Risk,0
5102,3,56,348437.32,5,3,3,533,Loyal,1
5103,21,54,529685.36,2,3,4,234,,1
5104,19,67,622225.48,2,5,5,255,At Risk,0
5105,43,47,762739.85,1,1,5,115,,2
5106,32,59,408269.55,1,4,4,144,At Risk,2
5107,2,46,621743.35,5,1,5,515,,1
5108,15,61,1098864.16,2,4,5,245,At Risk,0
5109,1,63,648248.57,5,5,5,555,Champions,0
5110,6,56,331598.72,4,3,3,433,Loyal,1
5111,5,53,334625.75,4,2,3,423,,1
5112,44,40,481057.12999999995,1,1,4,114,,2
5113,24,45,364905.83,1,1,3,113,,1
5114,11,45,477201.45999999996,3,1,4,314,,1
5115,6,45,159496.69,4,1,1,411,,3
5116,19,54,242282.03999999998,2,3,2,232,,3
5117,12,65,376425.7,3,5,3,353,Loyal,0
5118,36,54,460567.74,1,3,4,134,,2
5119,26,70,457315.11,1,5,4,154,At Risk,0
5120,9,47,344057.93,3,1,3,313,,1
5121,1,52,133413.83000000002,5,2,1,521,,3
5122,19,55,593361.4299999999,2,3,5,235,,1
5123,1,51,144293.77,5,2,1,521,,3
5124,4,63,410824.82,5,5,4,554,Champions,0
5125,59,55,229270.71,1,3,2,132,,2
5126,2,64,547838.0,5,5,5,555,Champions,0
5127,20,63,397862.14,2,5,3,253,At Risk,0
5128,14,46,422574.02999999997,2,1,4,214,,1
5129,51,54,521741.49,1,3,4,134,,2
5130,18,67,354001.33,2,5,3,253,At Risk,0
5131,6,72,319445.08999999997,4,5,3,453,Loyal,0
5132,15,51,223662.84999999998,2,2,1,221,,3
5133,16,55,271097.63,2,3,2,232,,1
5134,42,52,396270.41,1,2,3,123,,2
5135,36,41,373156.76,1,1,3,113,,2
5136,2,62,730995.9,5,5,5,555,Champions,0
5137,3,63,291378.29000000004,5,5,2,552,Loyal,0
5138,10,58,352330.35,3,4,3,343,Loyal,0
5139,1,51,322406.5,5,2,3,523,,1
5140,10,45,235524.29,3,1,2,312,,3
5141,8,49,336906.16000000003,3,1,3,313,,1
5142,19,50,413385.99,2,2,4,224,,1
5143,24,52,298001.0,1,2,2,122,,1
5144,3,52,472638.63,5,2,4,524,,1
5145,41,50,272604.3,1,2,2,122,,2
5146,34,52,137492.78,1,2,1,121,,3
5147,19,57,200097.94,2,3,1,231,,3
5148,13,51,601448.93,2,2,5,225,,1
5149,8,61,412444.64,3,4,4,344,Loyal,0
5150,9,69,433350.88,3,5,4,354,Loyal,0
5151,1,41,128818.12,5,1,1,511,,3
5152,9,52,139179.9,3,2,1,321,,3
5153,6,56,199999.3,4,3,1,431,Loyal,3
5154,11,47,550565.98,3,1,5,315,,1
5155,5,55,463019.92,4,3,4,434,Loyal,1
5156,43,46,242316.69,1,1,2,112,,2
5157,1,61,201580.48,5,4,1,541,Loyal,3
5158,3,58,181169.36000000002,5,4,1,541,Loyal,3
5159,43,57,422993.49,1,3,4,134,,2
5160,10,54,138820.96,3,3,1,331,Loyal,3
5161,4,53,826711.8,5,2,5,525,,1
5162,8,60,425929.26,3,4,4,344,Loyal,0
5163,7,42,57759.27,4,1,1,411,,3
5164,3,56,463667.88,5,3,4,534,Loyal,0
5165,1,59,475084.51,5,4,4,544,Champions,0
5166,10,54,96920.47,3,3,1,331,Loyal,3
5167,2,41,597719.66,5,1,5,515,,1
5168,5,47,160708.97,4,1,1,411,,3
5169,18,41,230602.6,2,1,2,212,,3
5170,8,63,443135.62999999995,3,5,4,354,Loyal,0
5171,8,52,261031.88,3,2,2,322,,1
5172,7,41,297743.23,4,1,2,412,,1
5173,27,58,339739.07,1,4,3,143,At Risk,2
5174,11,50,86638.79000000001,3,2,1,321,,3
5175,16,45,54199.31,2,1,1,211,,3
5176,29,56,193889.04,1,3,1,131,,2
5177,20,60,299563.25,2,4,2,242,At Risk,0
5178,17,48,123193.93,2,1,1,211,,3
5179,13,38,252784.06,2,1,2,212,,1
5180,1,54,347210.88,5,3,3,533,Loyal,1
5181,9,47,473842.52999999997,3,1,4,314,,1
5182,3,55,434041.55000000005,5,3,4,534,Loyal,1
5183,5,70,391112.47,4,5,3,453,Loyal,0
5184,5,47,262737.29000000004,4,1,2,412,,1
5185,27,68,625211.9299999999,1,5,5,155,At Risk,0
5186,3,54,518900.22,5,3,4,534,Loyal,1
5187,18,43,261166.93,2,1,2,212,,1
5188,9,41,108725.63,3,1,1,311,,3
5189,1,67,525642.41,5,5,4,554,Champions,0
5190,45,50,418630.25,1,2,4,124,,2
5191,10,51,376987.5,3,2,3,323,,1
5192,3,68,240802.26,5,5,2,552,Loyal,0
5193,3,47,648080.82,5,1,5,515,,1
5194,6,46,358109.13,4,1,3,413,,1
5195,8,54,136679.65,3,3,1,331,Loyal,3
5196,65,47,207856.19999999998,1,1,1,111,,2
5197,14,53,704223.47,2,2,5,225,,1
5198,21,57,88561.64,2,3,1,231,,3
5199,1,59,629255.34,5,4,5,545,Champions,0
5200,37,44,152332.24,1,1,1,111,,2
5201,3,50,406285.27,5,2,4,524,,1
5202,19,69,968599.55,2,5,5,255,At Risk,0
5203,38,56,292310.33999999997,1,3,2,132,,2
5204,27,59,318782.17,1,4,3,143,At Risk,2
5205,17,49,473274.07,2,1,4,214,,1
5206,49,58,619682.84,1,4,5,145,At Risk,2
5207,34,44,375096.38,1,1,3,113,,2
5208,6,54,259279.05,4,3,2,432,Loyal,3
5209,12,53,355232.29,3,2,3,323,,1
5210,10,67,552084.92,3,5,5,355,Loyal,0
5211,22,67,228792.87000000002,1,5,2,152,At Risk,0
5212,5,50,421152.3,4,2,4,424,,1
5213,9,36,230762.83,3,1,2,312,,1
5214,13,44,225642.22,2,1,2,212,,3
5215,9,65,273188.04,3,5,2,352,Loyal,0
5216,15,67,382492.8,2,5,3,253,At Risk,0
5217,37,47,654523.11,1,1,5,115,,2
5218,7,46,384263.0,4,1,3,413,,1
5219,17,52,827287.7999999999,2,2,5,225,,1
5220,41,62,432263.39999999997,1,5,4,154,At Risk,2
5221,2,47,319616.87,5,1,3,513,,1
5222,18,58,319482.89,2,4,3,243,At Risk,0
5223,5,45,118507.8,4,1,1,411,,3
5224,9,39,69780.72,3,1,1,311,,3
5225,15,47,137236.56,2,1,1,211,,3
5226,44,69,542095.73,1,5,5,155,At Risk,2
5227,5,63,226330.79,4,5,2,452,Loyal,0
5228,10,42,536268.58,3,1,5,315,,1
5229,2,59,441827.56,5,4,4,544,Champions,0
5230,11,40,142405.98,3,1,1,311,,3
5231,22,51,253534.31,1,2,2,122,,3
5232,7,40,83207.12000000001,4,1,1,411,,3
5233,43,49,96545.56999999999,1,1,1,111,,2
5234,21,74,497463.37,2,5,4,254,At Risk,0
5235,5,57,580358.2,4,3,5,435,Loyal,0
5236,8,61,410004.02,3,4,4,344,Loyal,0
5237,10,66,478882.7,3,5,4,354,Loyal,0
5238,27,45,143423.94,1,1,1,111,,3
5239,13,64,373850.94,2,5,3,253,At Risk,0
5240,63,61,569190.97,1,4,5,145,At Risk,2
5241,2,51,199995.38999999998,5,2,1,521,,3
5242,14,49,247354.23,2,1,2,212,,3
5243,53,43,253733.12,1,1,2,112,,2
5244,40,59,376143.98,1,4,3,143,At Risk,2
5245,3,49,946566.4500000001,5,1,5,515,,1
5246,7,51,324522.47,4,2,3,423,,1
5247,19,49,160088.73,2,1,1,211,,3
5248,4,61,482730.39,5,4,4,544,Champions,0
5249,3,65,410111.67,5,5,4,554,Champions,0
5250,1,62,408054.18,5,5,4,554,Champions,0
5251,8,70,398674.06,3,5,3,353,Loyal,0
5252,13,52,369742.17,2,2,3,223,,1
5253,48,47,698416.5,1,1,5,115,,2
5254,10,56,389438.3,3,3,3,333,Loyal,0
5255,5,48,330832.73,4,1,3,413,,1
5256,14,56,154603.84,2,3,1,231,,3
5257,11,52,109035.88,3,2,1,321,,3
5258,7,65,99182.53,4,5,1,451,Loyal,3
5259,2,51,461399.58999999997,5,2,4,524,,1
5260,4,55,340431.85,5,3,3,533,Loyal,1
5261,5,59,445925.93,4,4,4,444,Champions,0
5262,30,57,308423.27,1,3,2,132,,2
5263,10,48,219415.38,3,1,1,311,,3
5264,15,59,357227.32,2,4,3,243,At Risk,0
5265,11,51,237667.02000000002,3,2,2,322,,3
5266,5,49,143119.78,4,1,1,411,,3
5267,1,60,681602.48,5,4,5,545,Champions,0
5268,5,64,578899.22,4,5,5,455,Champions,0
5269,11,63,625363.0499999999,3,5,5,355,Loyal,0
5270,9,56,397096.85,3,3,3,333,Loyal,0
5271,5,50,1196784.72,4,2,5,425,,1
5272,22,55,89829.26,1,3,1,131,,3
5273,24,59,714611.23,1,4,5,145,At Risk,0
5274,17,60,937598.09,2,4,5,245,At Risk,0
5275,8,64,263191.03,3,5,2,352,Loyal,0
5276,65,37,242796.74000000002,1,1,2,112,,2
5277,39,57,721604.24,1,3,5,135,,2
5278,24,44,295210.76,1,1,2,112,,1
5279,3,45,236558.79,5,1,2,512,,3
5280,14,63,952397.9,2,5,5,255,At Risk,0
5281,23,61,585913.9400000001,1,4,5,145,At Risk,0
5282,1,46,457542.75,5,1,4,514,,1
5283,7,74,234042.28000000003,4,5,2,452,Loyal,0
5284,3,60,287993.76,5,4,2,542,Loyal,0
5285,3,52,160584.67,5,2,1,521,,3
5286,10,57,400794.04,3,3,3,333,Loyal,0
5287,8,64,506877.78,3,5,4,354,Loyal,0
5288,21,58,413285.75,2,4,4,244,At Risk,0
5289,9,58,108763.11,3,4,1,341,Loyal,3
5290,7,57,342872.55,4,3,3,433,Loyal,0
5291,8,55,347013.19,3,3,3,333,Loyal,1
5292,12,62,135960.85,3,5,1,351,Loyal,3
5293,1,69,393629.73,5,5,3,553,Loyal,0
5294,12,51,611329.98,3,2,5,325,,1
5295,29,65,567243.8300000001,1,5,5,155,At Risk,0
5296,43,52,441329.52,1,2,4,124,,2
5297,14,50,162622.28,2,2,1,221,,3
5298,2,40,203131.22999999998,5,1,1,511,,3
5299,4,58,522793.03,5,4,4,544,Champions,0
5300,3,56,450357.85,5,3,4,534,Loyal,0
5301,3,58,244936.02,5,4,2,542,Loyal,0
5302,1,43,451413.86,5,1,4,514,,1
5303,1,60,269103.42,5,4,2,542,Loyal,0
5304,16,53,642445.26,2,2,5,225,,1
5305,5,45,370205.01,4,1,3,413,,1
5306,9,56,482496.69,3,3,4,334,Loyal,0
5307,14,51,564796.69,2,2,5,225,,1
5308,12,57,186031.71,3,3,1,331,Loyal,3
5309,3,71,721912.0,5,5,5,555,Champions,0
5310,4,54,384125.21,5,3,3,533,Loyal,1
5311,22,50,511345.21,1,2,4,124,,1
5312,27,52,204832.88,1,2,1,121,,3
5313,8,61,271629.22,3,4,2,342,Loyal,0
5314,3,52,582237.17,5,2,5,525,,1
5315,1,52,420312.81,5,2,4,524,,1
5316,11,59,291754.27,3,4,2,342,Loyal,0
5317,4,56,233983.78,5,3,2,532,Loyal,3
5318,10,52,231266.08,3,2,2,322,,3
5319,3,57,546072.28,5,3,5,535,Loyal,0
5320,21,54,433193.76,2,3,4,234,,1
5321,1,42,216518.15999999997,5,1,1,511,,3
5322,9,56,475930.05,3,3,4,334,Loyal,0
5323,16,38,214930.88,2,1,1,211,,3
5324,2,57,96122.02,5,3,1,531,Loyal,3
5325,22,56,397107.33999999997,1,3,3,133,,0
5326,1,64,620229.25,5,5,5,555,Champions,0
5327,17,60,313149.24,2,4,3,243,At Risk,0
5328,14,47,109517.07,2,1,1,211,,3
5329,9,53,192153.46,3,2,1,321,,3
5330,10,68,368911.85000000003,3,5,3,353,Loyal,0
5331,35,47,374660.23000000004,1,1,3,113,,2
5332,1,51,213553.59000000003,5,2,1,521,,3
5333,9,58,247575.97,3,4,2,342,Loyal,0
5334,5,54,281837.55,4,3,2,432,Loyal,1
5335,6,52,488913.54,4,2,4,424,,1
5336,2,54,270994.52999999997,5,3,2,532,Loyal,1
5337,3,49,654804.59,5,1,5,515,,1
5338,16,62,313550.31,2,5,3,253,At Risk,0
5339,9,63,620040.87,3,5,5,355,Loyal,0
5340,35,50,667942.3500000001,1,2,5,125,,2
5341,15,54,487940.77,2,3,4,234,,1
5342,2,60,263885.86,5,4,2,542,Loyal,0
5343,5,65,198049.47,4,5,1,451,Loyal,0
5344,3,54,336550.13,5,3,3,533,Loyal,1
5345,9,52,310317.25,3,2,2,322,,1
5346,30,42,411379.69,1,1,4,114,,2
5347,6,54,223320.46,4,3,1,431,Loyal,3
5348,9,54,514612.92,3,3,4,334,Loyal,1
5349,12,70,714824.71,3,5,5,355,Loyal,0
5350,1,57,621780.65,5,3,5,535,Loyal,0
5351,7,57,486289.04,4,3,4,434,Loyal,0
5352,5,54,402047.24,4,3,3,433,Loyal,1
5353,7,62,784725.38,4,5,5,455,Champions,0
5354,10,52,201609.88,3,2,1,321,,3
5355,26,63,625724.75,1,5,5,155,At Risk,0
5356,4,41,95991.21,5,1,1,511,,3
5357,12,56,335080.7,3,3,3,333,Loyal,1
5358,26,53,276357.83,1,2,2,122,,2
5359,1,51,344281.58999999997,5,2,3,523,,1
5360,43,62,424101.81,1,5,4,154,At Risk,2
5361,17,62,483395.36,2,5,4,254,At Risk,0
5362,1,44,315305.76,5,1,3,513,,1
5363,2,57,231305.9,5,3,2,532,Loyal,3
5364,5,37,206227.86,4,1,1,411,,3
5365,6,47,233411.67,4,1,2,412,,3
5366,14,55,730069.43,2,3,5,235,,1
5367,12,51,615504.29,3,2,5,325,,1
5368,1,65,328162.27,5,5,3,553,Loyal,0
5369,1,52,660733.03,5,2,5,525,,1
5370,16,52,228671.19,2,2,2,222,,3
5371,21,56,136043.52,2,3,1,231,,3
5372,28,50,513107.71,1,2,4,124,,2
5373,9,55,312267.5,3,3,3,333,Loyal,1
5374,4,47,359735.8,5,1,3,513,,1
5375,3,62,436385.58,5,5,4,554,Champions,0
5376,17,76,309191.63999999996,2,5,2,252,At Risk,0
5377,7,61,138841.24,4,4,1,441,Loyal,3
5378,6,66,281960.26,4,5,2,452,Loyal,0
5379,6,55,313427.03,4,3,3,433,Loyal,1
5380,10,59,529669.16,3,4,4,344,Loyal,0
5381,12,66,740891.38,3,5,5,355,Loyal,0
5382,3,70,646951.17,5,5,5,555,Champions,0
5383,18,58,665749.76,2,4,5,245,At Risk,0
5384,21,53,314763.12,2,2,3,223,,1
5385,17,60,288236.55,2,4,2,242,At Risk,0
5386,8,62,467951.87000000005,3,5,4,354,Loyal,0
5387,10,46,354891.15,3,1,3,313,,1
5388,3,48,536037.52,5,1,5,515,,1
5389,7,50,25029.71,4,2,1,421,,3
5390,23,58,332417.22,1,4,3,143,At Risk,0
5391,6,56,271409.18,4,3,2,432,Loyal,1
5392,6,48,306117.68,4,1,2,412,,1
5393,20,61,468796.68,2,4,4,244,At Risk,0
5394,9,78,493790.31,3,5,4,354,Loyal,0
5395,2,60,228898.42,5,4,2,542,Loyal,0
5396,15,60,392461.05,2,4,3,243,At Risk,0
5397,10,39,222593.5,3,1,1,311,,3
5398,7,64,853887.94,4,5,5,455,Champions,0
5399,29,55,567964.1,1,3,5,135,,2
5400,15,50,229432.05,2,2,2,222,,3
5401,14,56,359919.51,2,3,3,233,,0
5402,1,45,278557.43,5,1,2,512,,1
5403,15,47,333233.2,2,1,3,213,,1
5404,2,46,281004.59,5,1,2,512,,1
5405,8,54,269406.98,3,3,2,332,Loyal,1
5406,19,56,383405.13,2,3,3,233,,0
5407,58,46,209748.58,1,1,1,111,,2
5408,2,69,328338.04,5,5,3,553,Loyal,0
5409,6,66,710975.96,4,5,5,455,Champions,0
5410,17,49,107531.45999999999,2,1,1,211,,3
5411,14,46,175024.09,2,1,1,211,,3
5412,6,63,302174.38,4,5,2,452,Loyal,0
5413,34,57,431386.72000000003,1,3,4,134,,2
5414,11,51,249560.37,3,2,2,322,,3
5415,30,59,327109.75,1,4,3,143,At Risk,2
5416,17,56,182799.09,2,3,1,231,,3
5417,10,53,326443.97,3,2,3,323,,1
5418,35,54,456614.58999999997,1,3,4,134,,2
5419,43,51,1038140.62,1,2,5,125,,2
5420,13,47,319089.24,2,1,3,213,,1
5421,25,47,217669.87999999998,1,1,1,111,,3
5422,61,48,156585.63,1,1,1,111,,2
5423,7,56,351461.39,4,3,3,433,Loyal,1
5424,2,61,630199.24,5,4,5,545,Champions,0
5425,6,67,477954.45,4,5,4,454,Champions,0
5426,11,63,282297.03,3,5,2,352,Loyal,0
5427,15,52,427564.33,2,2,4,224,,1
5428,1,63,564329.17,5,5,5,555,Champions,0
5429,20,61,936072.55,2,4,5,245,At Risk,0
5430,18,49,226862.19,2,1,2,212,,3
5431,17,51,1063489.81,2,2,5,225,,1
5432,40,70,277302.03,1,5,2,152,At Risk,2
5433,13,66,452764.13,2,5,4,254,At Risk,0
5434,6,63,160814.34,4,5,1,451,Loyal,3
5435,15,66,393034.97000000003,2,5,3,253,At Risk,0
5436,12,62,815655.9700000001,3,5,5,355,Loyal,0
5437,2,54,171068.04,5,3,1,531,Loyal,3
5438,3,60,479459.89,5,4,4,544,Champions,0
5439,3,49,381239.59,5,1,3,513,,1
5440,2,47,547112.72,5,1,5,515,,1
5441,10,63,729785.57,3,5,5,355,Loyal,0
5442,2,66,321827.99,5,5,3,553,Loyal,0
5443,13,68,210660.47,2,5,1,251,At Risk,0
5444,5,61,570923.46,4,4,5,445,Champions,0
5445,20,57,184159.6,2,3,1,231,,3
5446,18,61,247800.8,2,4,2,242,At Risk,0
5447,2,55,358677.04,5,3,3,533,Loyal,1
5448,9,49,151634.63,3,1,1,311,,3
5449,17,55,268083.19,2,3,2,232,,3
5450,8,76,277890.02999999997,3,5,2,352,Loyal,0
5451,7,66,164259.43999999997,4,5,1,451,Loyal,3
5452,17,54,485257.8,2,3,4,234,,1
5453,8,46,459450.17,3,1,4,314,,1
5454,1,46,725000.04,5,1,5,515,,1
5455,7,59,771031.8200000001,4,4,5,445,Champions,0
5456,20,51,125797.62999999999,2,2,1,221,,3
5457,26,56,545491.9,1,3,5,135,,2
5458,5,69,371714.76,4,5,3,453,Loyal,0
5459,27,58,762076.36,1,4,5,145,At Risk,0
5460,3,59,492389.5,5,4,4,544,Champions,0
5461,2,63,598341.94,5,5,5,555,Champions,0
5462,6,61,903619.1,4,4,5,445,Champions,0
5463,3,62,531608.57,5,5,4,554,Champions,0
5464,5,57,384473.57,4,3,3,433,Loyal,0
5465,5,65,275089.04,4,5,2,452,Loyal,0
5466,10,58,726425.76,3,4,5,345,Loyal,0
5467,11,59,542056.87,3,4,5,345,Loyal,0
5468,10,57,501002.93,3,3,4,334,Loyal,0
5469,10,53,412303.49,3,2,4,324,,1
5470,56,52,174401.15,1,2,1,121,,2
5471,8,57,299444.65,3,3,2,332,Loyal,0
5472,47,49,316766.11,1,1,3,113,,2
5473,2,58,843648.26,5,4,5,545,Champions,0
5474,33,57,592125.12,1,3,5,135,,2
5475,14,48,277371.29,2,1,2,212,,1
5476,23,59,516336.68,1,4,4,144,At Risk,0
5477,8,38,385752.5,3,1,3,313,,1
5478,6,68,620801.69,4,5,5,455,Champions,0
5479,19,53,321131.66000000003,2,2,3,223,,1
5480,12,45,205335.77,3,1,1,311,,3
5481,7,57,475296.41,4,3,4,434,Loyal,0
5482,28,46,92204.33,1,1,1,111,,3
5483,10,57,458258.06,3,3,4,334,Loyal,0
5484,4,61,313590.02,5,4,3,543,Loyal,0
5485,10,45,709485.65,3,1,5,315,,1
5486,19,38,61888.67999999999,2,1,1,211,,3
5487,30,51,175779.41,1,2,1,121,,3
5488,9,61,263907.67,3,4,2,342,Loyal,0
5489,5,55,182231.1,4,3,1,431,Loyal,3
5490,17,52,292307.11,2,2,2,222,,1
5491,30,45,235569.05,1,1,2,112,,2
5492,32,52,266355.58,1,2,2,122,,2
5493,8,72,806344.05,3,5,5,355,Loyal,0
5494,2,51,131790.66,5,2,1,521,,3
5495,20,54,391469.65,2,3,3,233,,1
5496,16,45,205979.79,2,1,1,211,,3
5497,11,63,1078945.05,3,5,5,355,Loyal,0
5498,15,55,345749.38,2,3,3,233,,1
5499,6,54,449775.76,4,3,4,434,Loyal,1
5500,43,53,306133.32,1,2,2,122,,2
5501,5,62,253273.72999999998,4,5,2,452,Loyal,0
5502,2,49,170911.63,5,1,1,511,,3
5503,3,53,193824.72,5,2,1,521,,3
5504,3,54,219566.0,5,3,1,531,Loyal,3
5505,6,49,308883.24,4,1,2,412,,1
5506,1,43,699706.0900000001,5,1,5,515,,1
5507,16,47,342771.38,2,1,3,213,,1
5508,5,38,95196.68,4,1,1,411,,3
5509,20,63,305999.93,2,5,2,252,At Risk,0
5510,1,68,547348.24,5,5,5,555,Champions,0
5511,36,62,486073.92000000004,1,5,4,154,At Risk,2
